Source_Name,RA,E_RA,E_RA_tot,DEC,E_DEC,E_DEC_tot,Peak_flux,E_Peak_flux,E_Peak_flux_tot,Total_flux,E_Total_flux,E_Total_flux_tot,Maj,E_Maj,Min,E_Min,PA,E_PA,Isl_rms,S_Code,Mosaic_ID,Isl_id,median_local_sigma,mean_local_sigma,Closest_prototype,Closest_prototype_x,Closest_prototype_y,Heatmap,cutout_index
ILTJ112203.24+491556.1,170.51348581796097,0.08087062677900607,0.17705631512701256,49.26558789951388,0.07361067611329575,0.17386032350304428,6.059914544907856,0.06892869714647533,1.2139414058980529,11.693834457904579,0.19303097940036976,2.3467193126071404,12.076247307791537,0.2397780152273261,6.77144756188846,0.09390956537907384,41.387591593801815,1.6391270228399,0.06892869714647533,M,P10Hetde,2543,6.875047e-05,6.859335e-05,26,6,2,"[ 8.73851109  4.69046688  2.76823521  2.62336159  2.12419033  1.36001587
  0.64198005  3.74010372 12.9765501   8.76034927  7.94575691  8.93429565
  6.68964434  3.61046767  1.7640506   0.83701575  0.35192114  1.06228912
  3.32695389  6.25773048 15.23307228 19.7882843  18.4840889  16.29661369
  4.78754616  1.13796282  0.60389054  2.13173079  5.23271084 10.01859188
 19.68177032 27.6513176  32.24482727 28.86455536  6.83061934  1.64375448
  1.64715791  3.14292765  6.7710495  12.51656437 22.67796707 36.0083313
 55.19075775 59.87760162 10.73178291  1.75707507  2.47713995  4.49994659
  8.25736523 13.84611607 23.02029991 36.36092758 30.97048759 18.05927849
  2.31512451  1.7620852   2.86776733  4.63080978  7.6831255  12.63424492
 17.90867996 16.96094894  7.34755802  2.22696447  1.64658177  1.98478973
  2.64972687  3.73959064  6.55287457 11.08799362  7.63331938  3.16768241
  2.41347742  2.24091649  1.99091959  1.86836743  1.66275048  1.9190402
  4.06124115  9.61418056 10.62932491  3.44120789  2.99374485  2.61429691
  2.12907314  1.57464743  0.99277157  1.68652129  8.64138794 14.83004284
  9.72186089  3.44634056  3.20571256  2.72358894  2.18314338  1.54240251
  0.89783716  4.01246881 13.98927593 12.94350815]",323044
ILTJ112854.40+500933.3,172.22665220974372,0.045441444057139464,0.1639323192318245,50.15927390738501,0.10270213203253724,0.1880335299215419,5.006440674161551,0.0806022944743745,1.0045270821787242,9.587682730589053,0.18052533312422533,1.9260155247549369,10.612079472694743,0.2471408440052545,6.062391244023354,0.09413182689937832,78.50684843937483,1.8679509135201056,0.0806022944743745,M,P10Hetde,432,8.0019214e-05,7.970061e-05,26,6,2,"[ 9.64973068  5.12075901  2.22134066  1.91677904  1.51282501  0.92150295
  0.37917051  3.82995224 15.72530079 10.37654591  8.74052811  9.4955616
  6.72479248  3.29897141  1.42830467  0.64256769  0.31883758  1.34324145
  4.64637375  7.12218857 15.982584   20.72542572 19.78708649 17.78355408
  5.06306839  1.11834311  0.72498715  2.4444325   5.74069691 10.65129471
 20.36241341 28.55007553 33.53979492 30.7005043   7.41654205  1.61210346
  1.7478199   3.31939268  7.08539438 13.03356552 22.78149796 36.65769196
 56.38394547 61.93229675 11.31381226  1.38607085  2.16257548  4.28987646
  8.15342712 13.81611633 22.88885117 36.59146118 31.20475388 18.18383598
  1.69388127  1.05087876  2.12335157  3.96986628  7.17611694 12.24852467
 17.65701294 16.86682129  6.86956072  1.39661074  0.81194067  1.06373525
  1.74621844  3.00361586  5.95262766 10.65611267  7.54078722  2.69663572
  1.5290581   1.2693367   1.0665729   0.95982814  0.92308241  1.40137839
  3.54765272  9.49312592 10.91655159  2.87172866  2.03658867  1.68612623
  1.28717101  0.83057433  0.38749266  1.21396685  9.24873161 15.6050396
 10.47293091  3.18051004  2.35182071  1.89362764  1.42866063  0.90357554
  0.40125591  4.54075098 15.99509811 14.19783401]",321324
ILTJ112537.18+491942.4,171.40493087067662,0.10853089160730812,0.19127946801422244,49.32844332813864,0.10919322771634823,0.1916560498127856,3.7498402583173087,0.08578269626013935,0.7548580989123376,7.567924525598611,0.19645499880466186,1.5262810460598728,10.135915968365149,0.31031339799390817,7.463430961937312,0.18745140915877465,46.10870095452557,4.446169678812464,0.08578269626013935,M,P10Hetde,1318,8.376019e-05,8.594949e-05,26,6,2,"[11.32902813  6.92767715  3.50769234  2.99133563  2.61593914  2.26550007
  1.96117628  5.6628108  17.50225449 12.09199333 11.01872253 11.35316753
  8.23158646  4.47270298  3.05608463  2.7517066   2.37114191  3.51938891
  6.9824338   9.78428078 18.98805809 23.1103363  21.39734268 19.34213829
  7.27759933  4.19617224  3.65314031  5.07119751  8.88508606 13.99383545
 23.6075573  31.19975281 35.58194733 32.4559288  10.11612701  5.11443853
  5.59666586  7.13396692 11.11437035 16.89580917 26.53457642 39.33951569
 58.36284256 63.31391907 13.91321659  4.86808014  6.23846054  8.9990654
 12.92366123 18.19289398 26.21811295 39.06588745 33.34907913 19.86237907
  4.25951147  3.95588923  5.39446354  7.70869923 11.45211983 16.24414825
 20.21999741 19.07089424  8.69442177  3.38953447  3.07337832  3.24306488
  3.97665739  5.47232723  8.8288784  13.46848011  9.76447201  4.18935061
  3.02269363  2.89234734  2.66313505  2.50615478  2.68254662  3.45218587
  5.90881824 11.83042908 10.29507923  4.21835089  3.44640493  3.02451754
  2.4449017   2.21358728  2.10268021  3.1182549  11.20767403 14.48126984
 11.7028656   4.55759478  3.58967543  3.02552986  2.52434015  2.14654684
  2.04166865  6.14590216 17.80356979 14.53454018]",322001
ILTJ112141.32+484736.9,170.42218436490205,0.028792155616318663,0.16011829588076745,48.793583956593295,0.03073254841687225,0.16047856549371967,22.62460324408369,0.08644672197988257,4.525746337768958,40.11524768041048,0.24990530715668316,8.026940670079245,13.136182745811412,0.09323545687651444,6.908990721661102,0.03378458877512033,47.42150334935091,0.5477802879475839,0.08644672197988257,M,P10Hetde,2689,7.4124655e-05,7.502437e-05,26,6,2,"[ 9.01485634  4.81067467  1.76502299  1.43182671  1.14502203  0.73830813
  0.43688083  3.86197829 15.30047035  9.81583309  8.17563057  7.73667288
  5.51699829  2.75248337  1.20177948  0.8390047   0.66852188  1.85708833
  4.99676228  7.30657864 15.38106251 18.06315231 17.61353874 16.70323181
  5.09811831  1.96875012  1.57936108  3.27843761  6.66927624 11.24594593
 19.63604927 26.56032181 31.18421173 29.13233376  7.64475727  3.10396194
  3.28138113  4.54541683  8.03045654 13.17161179 22.42900085 35.62366104
 54.56810379 60.23887634 11.60659218  3.01640296  3.99420834  6.07592583
  9.4937458  14.32412148 23.05544472 36.32304001 30.56791878 17.74099731
  2.44597054  2.37176824  3.8208909   5.79578018  8.77435303 13.2381773
 18.29632568 17.23518372  6.8786273   1.77068853  1.5318017   2.06718159
  2.98133945  4.2876606   7.31002903 11.72049332  7.82782364  2.67667532
  1.44294858  1.3076396   1.34318519  1.49372363  1.58436072  2.14163852
  4.38951826 10.14334965 10.59306717  2.47088814  1.72292805  1.45909715
  1.17689276  0.94042563  0.75700915  1.5897367   9.36846447 15.42005825
  9.83772087  2.70507908  1.84722257  1.47107553  1.13624203  0.79006934
  0.53825921  4.50780916 15.66012955 13.62777138]",323185
ILTJ113331.78+484218.0,173.3824129577412,0.010355442586495973,0.08856602778656042,48.70501494914895,0.038201714224866484,0.09589617852889627,65.86235988619451,0.18225747044198212,13.173732795858436,111.59134814182998,0.5688919388881379,22.325518969165667,17.819559761472643,0.09091345777159336,6.6037387994214765,0.020539044371889158,82.08375349584361,0.292188684552995,0.18225747044198212,M,P11Hetde,1928,0.00013367817,0.00013604375,26,6,2,"[ 8.08282471  4.27162695  2.12135339  1.82249975  1.39927638  0.90187263
  0.37679926  3.42300177 14.47810936  8.92246342  7.09758568  8.16725731
  5.63024044  2.86041451  1.33617163  0.85904145  0.35597217  0.79618585
  3.49520016  5.65641212 13.94397736 18.31518173 17.14995956 14.8589325
  4.49090576  1.67610943  1.09583068  2.16268873  4.83342981  9.21215057
 19.02909088 26.44168854 31.270504   27.99283218  7.09148216  2.67495799
  2.88135672  4.09878635  7.47477293 12.80651093 23.04773521 35.86304474
 55.02390289 60.67106628 11.68690491  3.04746199  4.09575129  6.32720661
  9.95443153 15.0096302  24.37260246 37.14846039 31.0524807  18.27057838
  3.00172615  2.86301041  4.36607885  6.413867    9.63915634 14.38582039
 19.50319672 17.56344223  7.3285284   2.2210784   2.13397121  2.66974783
  3.62010622  4.99968576  8.23027039 12.82880211  8.34384727  3.14227486
  2.00869989  2.00727344  2.02467394  2.09017658  2.12066746  2.54073906
  5.00984478 10.84595108 10.41848564  2.94255924  2.4187696   2.09331465
  1.70734334  1.398736    1.09376431  1.92084169  9.48550797 15.2999115
  9.17252731  2.8590169   2.44515681  1.99364614  1.53256667  1.10979807
  0.77297002  4.56620502 15.17834663 13.00816822]",316434
ILTJ113132.85+470311.4,172.88687022362097,0.28594667380213074,0.29916919350967563,47.053178350015536,0.1993724776728502,0.2179130352689777,2.974801002212228,0.10235530498903243,0.6037004626219139,6.730460066905673,0.20558427183209052,1.3617006283736557,13.166921153596833,0.7960688865714937,5.739384803718222,0.20023967619812344,33.686125040975426,3.4901731567776806,0.10235530498903243,M,P11Hetde,2736,0.000101419406,0.000103252125,26,6,2,"[ 9.92943382  5.98061848  3.49911356  3.35283542  2.92688513  2.29829073
  1.70798802  4.90569878 11.93550396  8.59575272  9.28092766  9.42508602
  7.15422869  4.47868919  2.68936205  1.8722235   1.53173018  2.43067288
  4.03760052  7.43654203 16.23718643 20.14599609 18.92287445 16.87285995
  5.63919592  2.26192141  1.92307329  3.49182606  6.66036463 11.24334908
 20.17638016 28.18233681 32.5813446  28.55110359  7.22117138  2.84929538
  3.02826452  4.49794817  8.02217007 13.35495758 23.02458191 36.42622375
 55.0640564  57.08756256 10.26041794  2.93192315  3.81050539  5.82949924
  9.37332535 14.60892677 23.9086113  37.33531952 31.72697449 17.85471725
  3.14211988  2.85680866  4.06674576  5.8831768   8.90629768 13.69073963
 19.3520298  18.06867599  7.96071815  2.87036562  2.47897983  2.989645
  3.78594947  5.06148624  8.00356865 12.55476379  6.9379673   3.37596846
  3.044806    2.94589949  2.80801749  2.81813669  2.79009652  3.15881371
  4.30843782  7.96448803  8.69364548  3.69572639  3.6852541   3.3276093
  2.834337    2.51411963  2.03123045  1.97688365  6.00178909 11.11154747
  9.30345917  4.36509228  3.87340307  3.44229388  2.96820021  2.41993904
  1.92358911  3.29914689 11.26788807 10.54628658]",317147
ILTJ113644.99+464138.7,174.18743778868847,0.03725370574386011,0.09552248258068724,46.69410628248242,0.035928508351543056,0.09501349272126816,20.56990962135966,0.12901944865006953,4.116004530046847,40.49242121730245,0.32694082365738103,8.10508095849459,11.553466674774876,0.10982575572940534,7.321693850220168,0.05284079583154387,137.8485334118386,0.9771675663171452,0.12901944865006953,M,P11Hetde,687,9.730773e-05,0.000100471065,26,6,2,"[ 8.35484028  4.39938307  1.65520799  1.28603959  0.90886939  0.54571056
  0.28003263  3.53843021 14.90536499  9.28472996  8.19653797  8.79923058
  5.60851097  2.38534069  1.05521083  0.80294681  0.61964345  1.55642438
  4.7620616   7.20967197 16.4956131  20.4853363  18.49816513 16.40940094
  5.08972502  1.98297668  1.74260199  3.17841291  6.74218273 11.64379883
 21.80267906 29.07467079 33.22721481 29.79439163  8.05731773  3.30050564
  3.78479815  5.49673796  9.47185421 15.26485729 25.49032021 38.19874573
 57.07216644 61.94539642 12.46701336  3.58986044  4.93727684  7.60845661
 11.78321457 17.20721626 26.01907349 38.74043274 32.31148529 18.84292984
  3.10653019  3.02988315  4.77492571  7.19012547 10.80563736 15.84773827
 20.37405014 18.54066086  7.75855684  2.26385975  1.97720861  2.51863861
  3.58421969  5.14762306  8.62369347 13.4842844   8.72893524  3.14053297
  1.69896686  1.58628643  1.58109832  1.68480134  1.86792111  2.59910345
  5.17709351 11.23233223 10.5024147   2.52519178  1.85940373  1.5429045
  1.17799258  0.91597909  0.82597232  1.78527761  9.56111908 15.47293854
  9.33172607  2.5522759   1.8893888   1.42785323  0.99265838  0.65278244
  0.50065929  4.39489937 15.3568821  13.16884995]",315362
ILTJ112424.15+475645.7,171.10061274000745,0.024973561930123227,0.09143514030286867,47.94604438526769,0.03378958636763868,0.09422548611508297,15.745382977505278,0.08317226456711069,3.150174761806993,27.653699230856713,0.23675692033063814,5.535805007887458,11.683032003756983,0.09300863014981103,6.3502533659797695,0.033748093816601266,122.67539831204529,0.6112301893649079,0.08317226456711069,M,P11Hetde,5398,7.0275906e-05,7.1120776e-05,26,6,2,"[ 8.0121479   4.02693605  1.87890744  1.74588335  1.41292346  0.80824727
  0.28809106  3.34009123 14.54393101  8.89982033  7.22486115  7.8813839
  5.78270054  2.80915928  1.12330782  0.37821692  0.14722317  1.06619501
  3.87645674  5.93365192 14.49683762 18.78553391 17.78214836 16.10037231
  4.42892504  0.79535359  0.48426294  2.23242664  5.2743268   9.67655182
 18.80168152 26.83650208 31.80573845 28.98878098  6.80134726  1.46035922
  1.58424604  3.09097147  6.50974703 11.88162994 21.91863251 35.47403717
 55.17553711 60.78872681 11.02694416  1.6172266   2.41804147  4.39123344
  7.90676641 13.2492342  22.73985291 36.2403717  30.77233887 17.85191727
  1.95530856  1.56455803  2.78101254  4.58837128  7.58254242 12.40477753
 18.03321457 16.89831352  6.82685471  1.60731924  1.19047916  1.67566431
  2.54363108  3.79540825  6.72502708 11.25799179  7.43427181  2.62599993
  1.59747636  1.49625146  1.2633419   1.41203713  1.50323629  1.92028809
  4.05673552  9.73309135 10.07403278  2.56767845  2.08338499  1.8058933
  1.4938128   1.11908078  0.72746563  1.45171428  8.95393753 14.86932468
  9.0338726   2.63213587  2.17763948  1.83543944  1.4850421   1.00378084
  0.50550574  4.27272701 15.01793289 12.8646183 ]",319528
ILTJ112224.07+464918.6,170.60030992159147,0.11672023116207247,0.14615169670330624,46.82185322661314,0.14480106840186535,0.16942271245924873,3.622548112894669,0.07422570342896506,0.7283018936258463,6.9254808405737425,0.1729716037474454,1.3958547813541078,12.287183585448243,0.4212420754227049,5.820634282669747,0.11986715521455853,126.34195142290702,2.151878047491394,0.07422570342896506,M,P11Hetde,6053,7.391099e-05,7.396446e-05,26,6,2,"[ 8.71658516  4.79871225  2.82363176  2.62141323  2.11734343  1.386747
  0.62943482  3.77251625 15.25773621  9.58486652  7.65297365  8.298419
  6.32939863  3.60243893  1.86643958  0.97060674  0.29211122  0.83287144
  3.83274841  6.00383663 14.43309593 18.95450783 18.29336166 16.96743393
  5.31243801  1.58031929  0.68469727  1.84244561  4.72537518  9.28778839
 18.53578186 26.83345413 32.18271255 29.73718643  7.67289257  2.32782173
  2.03449059  3.0188303   6.22542    11.509655   21.69789886 35.46268845
 55.4776535  61.39386749 11.86743641  2.51511836  3.12381792  4.81854868
  8.0504179  13.09710789 22.82301331 36.46958923 31.05757523 18.46484375
  2.87976074  2.50243998  3.69588137  5.33035374  8.08387661 12.61075687
 18.39990234 17.1918869   7.31496906  2.44678879  2.2343154   2.71605778
  3.46183562  4.51416492  7.31970215 11.67443657  8.05848694  3.39199281
  2.52053046  2.52787685  2.44519424  2.42897558  2.22443914  2.37319613
  4.63450813 10.37767982 10.83576012  3.59176207  3.12575936  2.80444765
  2.38743591  1.90677238  1.30889702  2.04881835  9.69708633 15.61739445
  9.79046345  3.53304958  3.26107693  2.79414606  2.27012181  1.67986441
  1.08346915  4.9880619  15.80946732 13.63035488]",320062
ILTJ112215.78+463902.7,170.5657338710371,0.09365181743191958,0.12848100635903026,46.65075943019905,0.2221383350414951,0.23891870161570675,1.9370026170344905,0.07316437404369935,0.3942488949447353,4.224289740011987,0.16798104274862682,0.8613957180214782,9.945429750729595,0.5303894123727952,5.779953412328105,0.20236396336503698,78.25149959113328,4.284726390018434,0.07316437404369935,M,P11Hetde,6100,7.327792e-05,7.348892e-05,26,6,2,"[10.47319317  5.82101059  2.90151095  2.61203766  2.24302363  1.68223584
  1.2104615   4.59329414 16.5078907  11.14291954  9.63286018 10.24214745
  7.38211441  4.02666187  2.09667754  1.29219151  1.20186388  2.49480224
  5.71254826  8.2507515  17.0090313  21.54255295 20.36458588 18.2391758
  5.61397028  1.58843863  1.51992726  3.5988965   7.13005447 11.87518311
 21.2143631  29.21932602 34.0190506  31.133358    7.839849    1.95087981
  2.25633144  4.21425247  8.14658546 13.9281559  23.62691689 37.06446838
 56.57012558 61.59240723 11.57162094  1.64700842  2.51123667  4.7604866
  8.78941822 14.6365757  23.4379425  37.01687241 31.56167221 18.32800865
  2.0107708   1.32979417  2.34759521  4.23721743  7.53661966 12.77300167
 18.11158371 17.35269356  7.22549057  1.85622859  1.18232846  1.38776565
  2.04473591  3.35114765  6.31377506 11.11691284  7.26476669  3.2039125
  2.07254529  1.8456223   1.51335084  1.39878881  1.40666366  2.0042541
  4.12360382  9.68679905  8.86233616  2.59370279  2.66218376  2.25863028
  1.90787292  1.40834832  1.00566506  1.85573268  9.48216057 13.8837719
  9.61114311  3.56215239  2.98707199  2.55632949  2.11718965  1.56697321
  1.08707023  5.19440842 16.51574326 13.50978851]",320103
