Source_Name,RA,E_RA,E_RA_tot,DEC,E_DEC,E_DEC_tot,Peak_flux,E_Peak_flux,E_Peak_flux_tot,Total_flux,E_Total_flux,E_Total_flux_tot,Maj,E_Maj,Min,E_Min,PA,E_PA,Isl_rms,S_Code,Mosaic_ID,Isl_id,median_local_sigma,mean_local_sigma,Closest_prototype,Closest_prototype_x,Closest_prototype_y,Heatmap,cutout_index
ILTJ111425.11+495016.1,168.60461465930584,0.11588921851732985,0.19554843752708465,49.83783113995946,0.07274819241294908,0.1734969162552411,5.313249980909701,0.06903894973220304,1.0648903187491203,48.99739244843278,0.15821704999906405,9.80075564968028,27.406786572487636,0.2991683604860914,12.772056971023153,0.1196598903245753,152.04265142039745,0.9698449538571534,0.06903894973220304,M,P10Hetde,4816,6.884543e-05,6.869991e-05,80,0,8,"[65.55490112 56.80553055 52.00556946 51.76924133 50.98043442 48.79953766
 45.20219421 47.77022171 62.54092026 61.871315   48.54962921 46.46818542
 47.93172073 51.26550293 50.27846527 46.96066284 42.67556763 40.73103333
 41.14846802 42.10820389 32.57181549 36.84769058 48.93226624 59.43296814
 47.97488403 45.45530701 40.04389572 35.60909653 33.28314972 31.77463531
 25.33427429 26.72043991 35.85390472 51.37614441 40.09705734 41.69315338
 36.77341461 32.00229645 28.76609421 26.35377121 15.19215012 14.00868416
 26.73310089 51.1947937  32.43867493 36.2457962  32.42700958 27.68825912
 23.65045547 18.94281578  7.95022917  6.1115675  12.26807022 24.41561508
 33.73478699 35.3995018  31.20124054 25.91068268 20.2229023  14.29966927
  9.30190468  9.23342133 19.9651413  34.54665375 40.24919891 37.55487442
 32.57318878 26.94194603 20.97478104 14.98167801 27.70172501 31.5115509
 41.29830551 44.66004944 43.41403961 40.1628952  35.84663773 31.20866776
 27.84932518 27.50327682 56.44805145 49.97018051 49.84925079 48.37425995
 46.64909363 43.7648735  40.23899841 38.54476166 48.15177155 56.63245392
 63.80541992 53.71793747 51.92779922 50.64287186 49.32263184 47.10981369
 44.07982635 48.31694031 63.91742706 65.85366821]",325009
ILTJ113836.04+482841.5,174.65016162875415,0.23579139023119264,0.2787912902652881,48.47821190464658,0.27333144049970365,0.31118656813279816,2.3275836850941083,0.07520704821217805,0.4715526826828999,20.255122676148545,0.09867096241054103,4.0522260232933816,25.42439075257257,0.82425482587734,8.858340686806535,0.2078053351476224,49.772606006374204,2.16374817504351,0.07520704821217805,M,P14Hetde,2332,7.497659e-05,7.504011e-05,80,0,8,"[46.05004883 38.4812851  33.57114029 32.97482681 32.1902771  30.72335434
 28.1140461  30.39697266 44.43091583 42.69391251 33.45750427 31.52018929
 30.53556442 32.51413727 32.23868942 29.95332909 26.53417206 25.72701645
 27.08396912 28.82818222 23.6584053  26.88860512 33.29882812 41.38375473
 31.66327858 29.31466293 25.03009224 22.45092392 21.958498   22.25222969
 18.50562096 20.08088684 26.33810425 36.0283165  25.27606583 26.60719109
 23.00839806 19.82660675 18.94006729 18.26958084 11.23414993 12.84690475
 26.2742157  44.4180069  19.64476776 22.2939949  19.78956795 16.94900322
 15.0172472  12.65221214  6.46969891  8.90141392 10.70709324 15.19032288
 19.58050156 21.352211   18.49004173 15.08687878 11.86909771  8.67981815
  6.44590664  5.762393   10.45597649 20.4161377  24.71792412 22.60706711
 19.10380936 15.22419548 11.6882658   8.7284708  17.19062805 18.36551285
 25.5605011  28.09381485 26.83861351 24.26740265 21.0004158  17.89876366
 15.98564339 16.6630249  37.64265442 32.04098892 32.05540466 30.73095322
 29.06201553 26.68652344 24.04615784 23.13648987 30.69115448 37.24616241
 43.79057312 35.3697052  33.56121063 32.21661758 30.9302063  29.2069931
 27.0816288  30.94815826 43.76836395 44.60113525]",307847
ILTJ113456.44+500535.6,173.73516918219883,0.9611577468194784,0.9726002354984922,50.09322116956536,1.0528995917478885,1.0633553282527417,0.6829568179307146,0.08597341366112232,0.16139587498715185,8.087548873174462,0.1202590499001623,1.621974139782232,21.818809239975,3.2203962267921247,8.768760611105225,0.9482549599384946,47.380629042543056,10.450625926198486,0.08597341366112232,M,P14Hetde,3637,8.54223e-05,8.512244e-05,80,0,8,"[48.13439178 41.96200562 39.74810791 39.42419434 38.85193634 37.06018066
 34.04089355 37.40861893 47.78501892 45.2324791  34.25033569 33.81283951
 35.20038223 38.74490356 38.11956024 35.81451035 31.78163528 29.37757492
 29.62785721 29.21431732 21.80888367 26.30408478 35.81998444 45.84469604
 37.54238129 34.97243881 29.77822495 25.57225418 23.03825378 21.30070877
 13.72914314 17.52323532 29.35815811 39.83568954 31.10283279 32.39499664
 28.21511078 22.81573296 18.85282326 15.28150368  7.42292309 10.48259163
 28.30296707 46.88560486 25.66255569 29.03646851 26.16355896 21.67976761
 16.42437553 10.84784889  6.27237988  9.06793785 13.61743355 20.90209961
 26.93014145 29.40427017 26.58552551 22.00819588 16.64972305 10.82304096
  9.97896194  9.2483654  15.65950203 26.920784   32.39297485 31.22745132
 27.88883018 23.42044067 18.91886711 13.84941101 21.30270004 24.13933182
 31.95592499 34.83428955 34.88654709 32.75960541 29.20103836 24.95037651
 21.96673584 21.58512878 42.54707336 38.00049591 38.21380615 37.31991577
 36.5378685  34.43814087 31.41178703 29.32280731 34.99988556 42.03147125
 47.02528    40.3299942  39.58689499 38.7608223  37.8207016  36.19595718
 33.84810638 35.76265717 46.29021454 47.68535614]",309015
ILTJ114951.65+460143.1,177.46521398795508,0.2928781452705797,0.3390602448743335,46.028664253705976,0.28604526232683597,0.3331758301208787,2.8987466780732882,0.11212781100766732,0.5904929619792331,29.176234807128505,0.252219485336115,5.840695315594805,22.149979635796413,0.8948605340973044,10.813140936047967,0.35859948695836874,44.54331918604347,3.528672274884379,0.11212781100766732,M,P15Hetde,1940,0.0001118135,0.00011304572,80,0,8,"[73.27770996 65.38857269 61.94507599 61.83013153 60.86301422 58.44009399
 54.36933136 58.0987587  74.20309448 70.96894836 54.99636078 53.65462494
 56.82880783 61.6071434  60.21138763 56.95723343 51.36851501 48.26000977
 49.57212448 48.91375351 36.51344299 41.11857224 55.62080002 70.81954956
 60.50535583 56.09232712 48.90398407 42.27638245 39.24448395 36.62513733
 24.82215691 27.64497757 41.20912933 59.74368286 52.37623596 52.71353912
 46.508461   38.90924072 33.40666199 27.89683914 13.47504044 13.43325043
 31.15506935 59.75671005 44.0072937  47.78110504 43.26409149 36.70793915
 29.19967079 20.57913589  9.17817783  7.52538586 17.07680702 33.33847427
 45.27933884 47.2330246  42.86706543 36.25027466 28.3720665  19.10481644
 15.17482185 14.70752716 27.56062889 44.54367828 51.86883545 49.45568085
 44.44510651 37.85791397 30.93755722 22.97572899 35.82700729 40.63230896
 51.55349731 55.61974335 54.75258636 51.71907043 46.81481552 41.01187897
 37.87147522 36.79991913 65.0125885  60.03973389 60.5275116  59.18601608
 57.35033417 54.50466156 50.47241211 48.80635452 58.1936264  65.57952881
 71.80967712 63.33667755 62.33880234 61.01000214 59.57126617 57.22827911
 54.04244614 59.05227661 74.3671875  74.51303864]",302628
ILTJ115051.65+462818.9,177.71518980500463,0.040856083259322384,0.1756515334871884,46.47192634906126,0.05350678259098346,0.17901736636524113,41.1092553981498,0.24825797299854455,8.225598288074229,351.3322555183841,1.084421198413295,70.27481853438664,25.38050104452979,0.1457929777073595,12.59312222920212,0.06225941637775428,56.85743489648667,0.5314996215352095,0.24825797299854455,M,P15Hetde,1606,0.00018868966,0.00019211882,80,0,8,"[54.72402191 47.36043549 43.90535736 43.64087677 42.90363312 41.31351471
 38.32587051 41.50997162 56.41698837 52.76920319 38.0615654  35.42209244
 37.45606995 42.64559937 42.54385376 40.77035141 36.50120163 33.79581833
 34.51476669 33.64112091 22.44213867 24.78213501 36.24650192 50.49686432
 42.25382996 39.97592163 35.0197525  29.57259369 26.64875412 23.91931725
 15.90618896 15.10451794 24.62260437 41.39354706 35.18615723 37.34052277
 33.36917496 28.01688004 24.20120239 20.04399872  8.78181839  6.03202963
 19.8229084  45.04960251 28.43073273 33.2397995  30.5552578  26.42024422
 21.62901497 15.31467247  5.81325722  3.12418842  6.97307491 18.78073502
 29.93075371 32.66588211 29.59005356 24.99045372 19.79429817 13.34763145
  9.26819611  5.8883667  13.89358139 28.85346031 35.87866211 33.89756775
 29.96455383 25.25759125 20.57180405 15.08945847 24.30982208 25.79500771
 34.67707443 38.64533997 37.95495224 35.32206345 31.71397972 27.55687332
 25.48798752 25.81776619 48.59553528 42.52650833 42.71321869 41.4936409
 39.98355103 37.60108948 34.73323059 33.63896179 42.80215454 49.99710846
 53.76050186 45.24606323 44.15419006 42.95092773 41.7281189  39.98246002
 37.73797607 42.33981323 56.71405411 56.54981995]",302334
ILTJ114200.63+464833.4,175.50263599543416,1.1324482937669065,1.1452612713842574,46.809304091664025,0.4690431843571439,0.4991850863847976,0.576584433833757,0.07987722347024827,0.14027956088786336,4.427423257533179,0.1977375799898598,0.9072944497758564,14.02219055055274,2.7351992175579687,6.962060814054295,0.9219464338225608,165.39120272397003,14.242129080110926,0.07987722347024827,M,P15Hetde,4571,7.9339734e-05,7.9622405e-05,80,0,8,"[48.6775322  42.31217957 40.65898895 40.86087418 39.98766708 37.67592621
 34.16305161 37.08829117 49.26583862 46.44090271 36.80753708 36.1715889
 35.62911606 38.10961533 38.15270233 35.6259079  31.3605957  29.0089035
 29.86967468 30.61975861 28.37689018 32.44182587 36.54779816 41.70154953
 34.26718903 33.80810547 28.54628181 24.92933273 23.37192154 24.33541298
 22.39864349 27.0321331  31.84147453 37.8576889  27.85315704 30.35187149
 26.00258064 21.20646667 18.88935471 19.12036133 14.9767065  19.7816925
 31.76063538 46.6217308  23.51172066 26.78213882 23.27038002 18.96348572
 15.51395035 13.75237179 10.3979435  14.46901417 16.38946724 20.86325455
 25.51406097 27.28567505 23.73967171 19.07747078 14.69084358 11.37373161
 10.87558365 12.69072723 18.64966774 27.90251923 31.82889557 29.62835693
 25.71206665 21.0231514  16.54443741 12.7985096  21.72973633 25.4543457
 33.29320526 35.44857788 34.47544098 31.90352058 27.94772339 23.68677139
 21.26856232 21.84517288 42.96542358 38.95088959 39.58229065 38.50934982
 37.27982712 34.44484711 30.97041321 29.36745071 37.27965546 44.12543488
 47.84420776 41.18081665 41.15279388 40.17811584 39.02342987 36.8484726
 33.82094955 37.50049591 49.97999573 50.10621643]",305040
ILTJ114137.72+462331.2,175.40715625813652,0.4617703974200161,0.4923577374334111,46.39201328172078,0.19269849762657906,0.2575207810345582,2.6640146247657617,0.08233651169575751,0.5391273114922488,22.528285263993546,0.16741598092154142,4.508766304445449,26.17967157191309,1.1225261018860864,10.519344081931427,0.3581219679932371,14.175929111481269,3.2902537865420416,0.08233651169575751,M,P15Hetde,4689,8.224548e-05,8.2349114e-05,80,0,8,"[53.87199402 47.83227158 46.32886505 46.04953003 45.29968643 43.54304504
 40.16417694 42.44135284 54.28591156 51.48797226 37.75357056 37.7000351
 41.57068253 43.55881119 44.30316544 42.74968338 37.77410126 33.69164276
 32.90039825 31.78160286 21.7748909  27.32558823 41.07902908 46.18634415
 40.75658417 42.11289215 35.88417816 28.94539642 24.66774368 21.58044434
 17.16254044 18.78752518 30.28714943 42.22108459 34.48519516 39.39375687
 34.38569641 28.16980934 23.50366592 19.86655426 12.06179523 11.49689674
 27.4130764  51.87988281 30.54884338 36.00457001 32.64335632 27.85872078
 22.70161819 16.79624939  9.52654648  8.70160675 13.32505608 24.26561165
 33.36436462 35.76475525 32.53023148 27.56191063 22.07736015 15.69932365
 12.06517124  9.39262772 18.42557526 32.36186218 39.09244919 36.93914032
 32.90518951 27.87194443 22.99755096 17.35171509 25.7804451  28.33924484
 37.71328354 41.45898438 40.92176056 38.26215363 34.30683517 29.62319756
 27.44683266 27.32281876 49.11402512 44.66631699 45.36040497 44.11397552
 42.88646698 40.26815796 37.15606689 35.64512634 43.75117874 50.22128296
 53.31277466 46.79135132 46.57449341 45.45808411 44.28583527 42.48029327
 39.99762726 43.76728058 55.88751984 55.91838837]",305146
ILTJ114001.02+470002.8,175.0042403313956,0.015982660850982825,0.17157997297174787,47.00079328936744,0.02914082229300251,0.17330155567974725,34.722468887525466,0.10359346924815327,6.945266404730479,262.9451949562388,0.4324616546875181,52.590817117684644,20.101881213955508,0.068705895500297,12.417268369017885,0.03748180576092888,92.0777620795975,0.3956121453728879,0.10359346924815327,M,P15Hetde,5103,9.415698e-05,9.414213e-05,80,0,8,"[59.2372818  51.89630127 48.6444664  48.32328796 47.33526611 45.28360367
 41.71859741 45.24887848 60.97509003 57.39529419 44.51953888 43.68836212
 45.41510773 48.29242706 46.97846222 43.9274559  39.18987274 37.03423691
 39.28330231 39.40664673 32.08829117 37.41943741 48.11567688 58.79094696
 47.39655304 42.94076538 36.86767578 32.09526825 31.44645309 30.68963623
 24.52174377 29.64930725 39.77033234 52.84645081 40.73193359 39.68545532
 34.27787018 28.70128632 25.78630066 24.0422554  15.24936867 17.87953949
 34.35039902 57.89216614 33.9740448  35.01779175 31.03696632 25.85009003
 21.07695389 16.8478775   7.65143394  8.26072693 16.05023193 27.24124527
 33.37149429 34.39937592 30.38534927 24.84468651 18.88418961 12.89438248
  8.71222973  9.49536705 20.31533051 33.72567749 38.94379425 36.44189072
 31.69268417 25.70891953 19.62787247 13.55307961 25.63798714 29.66140747
 39.67620087 42.84081268 41.57131195 38.42727661 33.80776215 28.82357597
 26.00526237 26.24896049 52.21251678 46.97770691 47.36886978 45.96974945
 44.09871292 41.13392639 37.47727966 36.00245667 45.69609833 53.19665909
 58.0308609  49.87870026 49.06869507 47.57290649 46.02328491 43.86721802
 41.04547119 45.89749146 60.83543396 60.8120575 ]",305495
ILTJ110214.63+550329.9,165.56095413569648,0.2361030054443717,0.29102621768461984,55.058317093210974,0.1805223451274515,0.24807246378884015,12.389818174921885,0.22161650122143328,2.487854025042188,85.22664690384683,0.6072330223387248,17.056142167628007,20.35852125473202,0.5762440364243855,14.981789273667715,0.397196011746288,159.48729510465827,4.686160635334387,0.22161650122143328,M,P164+55,2018,0.00021601365,0.00021512325,80,0,8,"[42.40346527 38.0646286  37.66321182 38.07812119 37.32229233 35.41838074
 32.18292999 33.39879608 42.64455032 40.05551147 31.38663483 27.29286385
 29.32779503 35.69838715 36.13674927 34.12084961 29.72663498 26.39044952
 26.73616028 27.21128845 24.27151489 22.15450287 27.78642464 39.24517059
 34.50093842 33.6607132  28.3048954  22.92334938 21.27533722 21.60062408
 18.65872955 20.37661743 24.49060249 34.43146515 28.81539536 32.18228149
 27.98070717 22.49723816 19.49980545 17.73617554 14.164505   17.67365646
 27.78682709 43.17054749 24.89590073 30.26062775 27.86886978 23.95844078
 19.8707962  15.68358612 12.22494602 15.37418842 14.54098511 19.49659538
 27.60490036 30.4987793  28.62832451 25.11130524 20.68715286 15.77074051
 13.87781143 14.08677387 17.79227448 28.73464203 33.09124756 32.03219223
 29.23860741 25.07048988 21.43985367 16.98067093 22.16260147 24.93383217
 32.57150269 34.99216461 34.64666748 32.84827805 29.34584808 25.14620781
 23.64145279 24.08722305 38.47846222 36.3711319  37.776474   36.9289093
 35.9320755  33.80683136 30.96046066 29.25586128 32.73272324 37.47847748
 41.35237885 37.7934494  38.64879608 37.79882812 36.81117249 35.15813446
 32.7432518  33.50228882 40.44092178 40.54205704]",298764
ILTJ110601.71+542513.0,166.50711174319125,0.4051665701446349,0.4394446265034061,54.420303122281425,0.5901988778091076,0.6142363922522669,1.9804098884581824,0.09041756129590793,0.406271175993101,18.48435150385119,0.18384588852773007,3.701438819087192,24.05550658281963,1.5552381702470237,11.88409358517982,0.6504675934987592,61.914430352743565,5.867640278090228,0.09041756129590793,M,P164+55,1137,9.017792e-05,9.0531685e-05,80,0,8,"[59.26288605 53.9564743  53.09563828 53.20177078 52.06586456 50.05714798
 46.50577545 48.68762207 61.93416595 57.85974121 45.34789276 43.70739746
 46.41437531 51.51498413 51.54065704 49.34489441 44.19304657 40.52765656
 42.36605072 41.62266159 33.45438385 35.81840897 44.67499161 56.63645935
 51.6509552  49.22771835 43.04418182 37.54153442 34.89755249 34.4324646
 26.64719772 26.66459656 35.66690063 49.54318237 45.09896088 47.2700386
 42.4877739  36.46464539 32.85379791 29.29590607 20.05892944 18.33473969
 32.23118591 55.84941864 39.52826309 44.51439285 41.60816574 36.92266083
 31.9127903  25.59830856 17.42039108 14.50327682 18.89053345 30.50050735
 41.85865784 44.56278229 41.9278717  37.26213455 31.80791855 25.02788162
 20.88340759 17.56990814 26.65701294 41.09626007 47.53390884 46.13676453
 42.40945435 37.06207275 32.19693375 26.60146904 34.24113464 36.71917343
 46.29013824 50.012146   49.29524994 46.83148956 42.61060333 37.7509613
 36.02494812 36.36414719 55.47099686 52.25482559 53.35196686 52.20399475
 50.46321869 47.87031555 44.57632446 43.20574951 51.17805481 56.79576111
 58.77988434 53.80857086 54.3815918  53.00992966 51.49254608 49.46881485
 47.04626846 50.79959488 62.49279785 61.32079697]",298052
