Source_Name,RA,E_RA,E_RA_tot,DEC,E_DEC,E_DEC_tot,Peak_flux,E_Peak_flux,E_Peak_flux_tot,Total_flux,E_Total_flux,E_Total_flux_tot,Maj,E_Maj,Min,E_Min,PA,E_PA,Isl_rms,S_Code,Mosaic_ID,Isl_id,median_local_sigma,mean_local_sigma,Closest_prototype,Closest_prototype_x,Closest_prototype_y,Heatmap,cutout_index
ILTJ112357.06+505420.8,170.98776361475856,0.1408971526533236,0.2113312283514688,50.905796825305956,0.15654340861413166,0.22206917667983028,15.76286209063308,0.10686279711080716,3.1543830631264567,204.38990584378558,0.3307757710182091,40.87931942980404,37.25751779105149,0.44133947317268063,20.25485673263137,0.22625560500861314,50.60433052897154,1.2849409932176656,0.10686279711080716,M,P10Hetde,1868,9.200434e-05,9.4867435e-05,61,1,6,"[84.29577637 81.77627563 85.72254944 87.58863831 87.24520874 85.65930939
 82.64830017 80.56653595 83.85682678 81.3225708  66.05430603 62.12994766
 67.0839386  79.46279144 84.1631012  83.78656006 80.18958282 74.89919281
 69.19421387 64.43271637 47.03530884 40.30687714 47.89710617 66.30186462
 74.71266174 82.03459167 78.19797516 71.98739624 64.36122131 56.37717438
 40.92643738 28.02630997 27.12071228 44.75461197 63.51528549 80.22517395
 78.03866577 71.3968811  64.10173035 54.90882874 39.79400253 22.91338158
 17.61714172 38.06782913 56.00397873 80.04714203 78.78799438 73.92131042
 66.61425018 55.37184906 46.50951004 33.05997849 26.3813858  40.38317871
 73.51191711 82.40333557 81.04922485 76.6663208  70.54219818 61.21694946
 57.55662537 45.15127563 52.68062592 73.62187195 83.57629395 84.08965302
 82.1227417  78.20130157 74.22264099 67.51747131 67.89547729 68.65327454
 79.13092041 85.03224182 85.59314728 84.68258667 82.1805191  78.03967285
 75.04888916 72.37827301 81.40252686 84.17683411 87.32833862 87.10637665
 86.63179016 85.35119629 83.02328491 79.98803711 81.83154297 83.41148376
 82.34550476 84.64279175 87.79875946 87.55749512 87.12068176 86.00748444
 83.83041382 82.38576508 87.09734344 85.46382141]",322436
ILTJ112454.03+495708.5,171.2251272888009,0.3780031912003838,0.40950615747312097,49.95238313287057,0.11777239727893445,0.19667032824387576,7.294275583940792,0.12068705837009475,1.4638386584036571,106.74107650450858,0.39458991867075743,21.351861692545008,40.693278930588114,0.8962590676223794,13.626517990185883,0.2568339516724659,7.602982143230102,1.7201656502152984,0.12068705837009475,M,P10Hetde,1538,0.000112958514,0.00011369655,61,1,6,"[116.01976013 112.95536804 116.41745758 118.25743103 117.83260345
 116.0320282  112.67034149 108.25801086 108.57220459 110.29035187
  97.69239807  91.78431702  92.48388672 105.46601868 113.34991455
 113.91265869 110.02051544 104.66856384  98.01519012  95.63220215
  78.61549377  66.40641785  64.54749298  80.71013641  96.77233887
 112.09078979 108.13719177 101.94495392  95.43777466  88.12477112
  70.86540222  49.78890991  34.43716431  49.9087944   81.79937744
 110.03205109 107.56585693 101.71292877  95.55020905  86.46044922
  69.14866638  43.61333466  22.04902458  42.75214005  73.79394531
 109.49827576 108.71426392 104.25452423  97.57380676  86.75922394
  76.10883331  58.53154755  44.80197906  57.45193481  99.85918427
 112.29653168 111.01387024 106.78619385 101.04107666  91.77066803
  87.67881775  73.85430908  80.21812439 102.33429718 113.71324921
 114.38371277 112.43276978 108.26054382 104.33032227  97.66534424
  98.65518188  98.8944397  109.05140686 115.19288635 115.97607422
 115.09825134 112.27170563 107.7141571  104.98699188 102.49728394
 115.96282959 115.74212646 117.60031891 117.43392181 116.99124146
 115.67082214 112.94158173 110.07056427 111.77413177 115.11206818
 116.46247101 115.84085083 118.38287354 118.09484863 117.53759003
 116.27723694 113.98887634 111.7401886  115.35244751 116.9010849 ]",322161
ILTJ112203.76+484546.8,170.51565392972554,0.9862297644105696,0.9987282055995286,48.76301727347048,0.29062211816643235,0.3305602759229706,1.291386876150634,0.07441020716214553,0.26878259148552963,21.211460866860172,0.11728109034456155,4.243913022012355,37.08273227542346,2.3434190189295445,11.805248209138302,0.6084832349871107,172.10371731187809,4.6476608583614025,0.07441020716214553,M,P10Hetde,2542,7.3396324e-05,7.349866e-05,61,1,6,"[77.92695618 73.16186523 73.21577454 74.20129395 73.83061218 72.30929565
 69.45535278 63.79447937 66.27153778 72.25442505 62.68813324 59.12124634
 59.0234375  65.4884491  70.76408386 70.60847473 67.4344101  64.66755676
 60.99316025 59.78513336 49.52820969 44.69788361 46.19913483 52.91147995
 58.57476807 69.16883087 65.67473602 61.38009262 58.16687012 54.48469543
 43.51420975 32.79961777 28.15087318 35.21453094 47.50965881 66.75674438
 63.75205994 60.07814407 56.20736694 51.3852005  38.03946686 26.7846489
 21.54719543 34.25234985 40.69033813 64.61903381 63.46192932 59.80635071
 55.12618256 48.10023499 39.61718369 32.19230652 25.73869705 32.57239151
 57.09968567 65.85160065 63.8914299  60.06429672 55.4973259  48.99823761
 45.38794327 38.86309052 44.63218307 60.25755692 67.69801331 67.43083954
 64.84109497 61.01705933 57.26951981 51.84028244 52.39426422 56.2995224
 65.90170288 69.94989014 70.09710693 68.61326599 65.95544434 62.28268433
 57.70090485 53.85421753 70.11463928 70.42403412 72.9763031  72.50416565
 71.81057739 70.37388611 67.92043304 64.53681946 66.22135925 68.76868439
 75.06668091 72.76593018 74.1842041  73.63865662 72.96125793 71.68965912
 69.61651611 65.7272644  71.89691162 75.16151428]",323043
ILTJ112252.61+501554.2,170.71921207829863,0.5658793292253415,0.5873910926250492,50.26507816738005,0.4258719378011429,0.4540658408834861,4.221668036434797,0.10552140884101392,0.8509018792540076,66.5113246131342,0.2734771154846975,13.305075791007063,46.36701698136281,1.6258889463504198,12.728303533955064,0.3713088969569979,144.16501642758078,2.5564226998885053,0.10552140884101392,M,P10Hetde,2245,9.322513e-05,9.368513e-05,61,1,6,"[97.10096741 94.45116425 97.37026215 99.1758194  98.74694824 97.04829407
 93.87324524 85.78594208 84.90403748 90.05487823 81.57977295 75.50920105
 76.51750183 87.2575531  94.70845795 95.05908203 91.42784119 86.38673401
 80.32811737 78.92381287 66.44782257 55.14825439 53.43968201 61.80135345
 77.26509094 93.47172546 89.84855652 84.32739258 78.91060638 73.06853485
 59.59363556 44.45739365 29.49165726 34.71894836 63.54736328 91.78883362
 89.63259888 84.32846069 78.83834839 71.04976654 59.32600403 43.70974731
 24.60175323 31.66266251 56.41932297 91.57442474 91.41181946 87.45825958
 81.39086151 72.18704224 67.91952515 58.97331238 43.75314331 46.08376312
 82.55058289 94.63900757 94.02311707 90.60890961 85.82649231 78.36032104
 78.42341614 67.46477509 69.41604614 85.88490295 95.56702423 96.7661972
 95.47654724 92.28987122 89.604599   84.83002472 84.16235352 83.73260498
 91.68702698 96.81797028 97.56626892 97.19246674 94.92063141 90.88887024
 88.62656403 87.25358582 97.1048584  96.98245239 98.822052   98.75042725
 98.35660553 97.36021423 94.88409424 91.8313446  93.15785217 96.41014099
 97.35749817 96.81991577 99.42340088 99.20555115 98.70901489 97.51955414
 95.40427399 92.34778595 93.73078918 97.35270691]",322766
ILTJ111317.04+495216.0,168.32098357966632,0.2032855661676241,0.25716512567379385,49.87112155411045,0.10026608718328424,0.1867141362879968,15.017409891985444,0.09936165588442236,3.0051250777989567,142.64544296192366,0.38871871128670543,28.531736683010397,40.253912879909365,0.5143538549550201,13.184983399473266,0.14262522815366233,156.00176077478181,0.982044916343864,0.09936165588442236,M,P10Hetde,5046,8.39484e-05,8.606882e-05,61,1,6,"[69.37072754 69.46601105 75.41078186 78.07566071 78.15837097 77.27709198
 75.64608002 71.39917755 71.92327881 67.88200378 58.11585999 53.36164093
 54.0812912  66.24414062 74.22446442 75.63409424 74.2202301  70.5947113
 64.59547424 59.98561859 48.99793625 37.54272079 34.18591309 46.30471802
 61.52938843 74.28327942 73.35663605 70.18431091 65.24448395 58.2818985
 46.33095551 29.71723938 19.17937851 31.23397064 52.93963623 74.1778717
 74.20848846 71.52759552 67.33268738 59.99835205 50.77219391 34.49676895
 24.85626984 40.62674713 51.73768234 76.33110046 77.47489929 75.82041931
 72.07754517 64.3835907  62.93295288 53.97587967 39.18441391 42.23222733
 69.18212891 79.3291626  80.40265656 79.35871124 77.17571259 72.04492188
 72.75738525 58.74269104 55.59749603 69.48191833 78.24121094 80.4726181
 81.05943298 80.12928772 80.11260986 77.78458405 68.97322083 66.38546753
 72.60447693 77.56365967 79.16445923 79.88510895 79.31375885 77.4561615
 76.40837097 74.9746933  72.93995667 74.86582184 77.83873749 78.45762634
 78.87550354 78.97583008 78.03370667 75.87219238 75.35786438 75.50401306
 69.93037415 73.40164185 77.83493042 78.28779602 78.48991394 78.25765991
 77.24911499 74.58311462 75.52032471 72.69412994]",325209
ILTJ112605.76+474008.8,171.52400292118438,0.20364901478939176,0.22183243070258568,47.669111805970964,0.1080176002323408,0.1393000647763,4.928180352654464,0.06407661567209287,0.987716698354122,62.482566064208434,0.21490292430560526,12.498360922361055,38.26517910668604,0.5294723610329626,10.971581016863137,0.119723675557504,153.44156521597338,0.9634584384198775,0.06407661567209287,M,P11Hetde,4841,6.352452e-05,6.348584e-05,61,1,6,"[107.79138947 100.32194519  99.22453308  99.75712585  98.92243958
  96.4552002   92.20272064  90.65615845  96.97169495 100.83690643
  85.70867157  79.1697998   79.22544861  91.63872528  95.94803619
  94.1537323   88.87239075  84.56970978  80.85180664  80.42397308
  61.87644958  54.66289902  59.38046646  79.65991211  85.2150116
  91.82827759  85.77600098  79.32559204  73.82904053  68.16956329
  50.62700653  36.22742844  31.65353775  51.63985443  69.91938019
  87.61901855  82.89485168  75.8004837   69.64054871  61.92818451
  41.63515854  23.34534073  16.9132061   41.55591583  59.21949005
  83.46681213  80.01937866  73.87831879  66.45414734  56.08049774
  42.09925842  29.88121414  25.99608994  43.27289581  76.46424866
  84.55381012  80.39205933  73.91905212  66.39247894  56.47867966
  51.70280457  44.533638    55.78623199  78.80583954  89.06110382
  87.25073242  82.68276215  76.49225616  69.8508606   61.69665527
  72.28548431  75.98597717  87.57735443  93.21067047  92.65032959
  89.91526794  85.42169189  79.83997345  75.22985077  72.61267853
 100.80215454  97.31903076  98.25694275  97.11709595  95.7387619
  92.8927002   88.9260788   85.63835144  90.39009094  97.79818726
 106.72335052 100.08702087 100.06634521  99.02548218  97.82796478
  95.55587769  92.10414886  91.60153198 100.67840576 105.77004242]",319071
ILTJ112705.00+473403.5,171.77082141267618,0.5334927494632093,0.5406951264960155,47.56765379825338,0.10641336981249723,0.138059810812484,4.019826107483784,0.07043346704449505,0.8070445778618656,46.584864028766034,0.2055253741595472,9.319239397213071,48.70911021468147,1.2565115399470672,11.932889834169483,0.2494178050615489,178.29510326484132,1.8018376150637672,0.07043346704449505,M,P11Hetde,4495,6.936538e-05,6.885327e-05,61,1,6,"[64.95584106 61.84342957 63.36074829 64.81750488 64.70040894 63.89472198
 62.13091278 55.23211288 55.5838089  58.51882172 52.57848358 45.11334229
 43.72468948 55.56067276 62.14610672 62.82846832 61.02641296 58.63157654
 53.26911163 52.67938232 42.96807861 30.62342453 26.34649849 41.83360291
 52.44016266 61.99528503 60.3733902  57.9871521  55.52003098 51.05380249
 41.44815063 24.68039513 11.85016632 21.82225418 41.71241379 61.19337463
 60.72612    58.03132248 55.65827179 51.66477585 43.20806503 26.52117157
 14.48374176 26.24712753 36.83769989 60.9134903  61.66973877 60.01676178
 57.45323944 52.12266159 49.44747162 40.31066895 24.3262291  26.29537392
 52.949646   62.62488556 62.8337059  61.41503906 59.4502449  55.45476532
 55.26787949 43.04957199 40.59584427 54.44720459 62.64999008 63.62692261
 63.09205246 61.57925797 60.74988556 58.7122345  53.93585587 53.10404968
 58.54158783 63.08208466 63.79524994 63.54799652 62.36554718 60.25230026
 57.47428894 55.82748413 62.96260071 62.36296082 64.35247803 64.2835083
 64.19935608 63.49319458 62.33100128 58.85234451 57.70639801 61.23838043
 63.89495087 62.86835861 64.81802368 64.70055389 64.46248627 63.85038757
 62.74442291 57.43275452 59.24094391 62.25509644]",318777
ILTJ112610.42+513913.6,171.54340606984638,0.20913775302761095,0.2254464538297254,51.6538038287856,0.12625019057037376,0.15174522866309895,5.651181365081137,0.06736672366969287,1.132242159743048,82.2712228539169,0.18846429226802588,16.455323855354973,36.319092223509,0.5138706101141792,19.4794293268423,0.2585739536188343,18.495816534195615,1.5099758305928388,0.06736672366969287,M,P12Hetde,5528,6.749212e-05,6.766129e-05,61,1,6,"[63.81305695 58.99389267 60.03356171 60.83442688 60.01438904 57.97881317
 54.32299805 54.3768158  61.01330566 59.85153961 46.83935928 43.71434784
 46.44735336 56.20328522 57.99323273 56.27527237 51.55768204 46.81404114
 44.50395203 42.68038177 30.6098938  28.22100449 34.7858429  50.15003204
 52.73749542 54.8163681  49.49941635 43.12427521 38.33460999 34.0066452
 24.80454063 17.48994446 17.75186348 31.57823563 41.87421417 52.25717926
 48.38972855 42.50435638 37.38612366 31.77384186 20.93143272  9.63848305
  7.72592831 25.27656555 33.592453   50.48598099 48.42789078 43.81681061
 38.08727264 30.39276505 22.0272522  13.14867687  8.31816959 19.69152451
 45.46635437 52.27832031 50.02108002 45.43799591 39.86493683 32.44164658
 28.38563538 20.89871788 28.72940445 46.10840607 54.9559021  54.2808876
 51.25039291 46.56671906 42.13315201 35.94173431 40.28573608 42.68511581
 52.41588211 57.2796402  57.26837158 55.40892029 51.83029175 47.03199005
 43.97141647 42.40000153 60.77488708 58.96144485 60.50932312 59.74353027
 58.6348114  56.54148102 53.33952332 50.52599335 54.51187134 59.81040192
 63.55750275 60.14839935 61.50273132 60.64028931 59.55360413 57.77615356
 55.1745224  55.0189209  62.65456009 64.10861206]",313504
ILTJ113928.55+503216.5,174.86895603946635,0.4511832718108682,0.4750719404285896,50.537924000355865,0.626873135667963,0.6442801657996386,2.319633687486713,0.101412610092666,0.47488160129735,32.946348896045016,0.23169153786033586,6.593341883439169,44.84840444192167,1.7965890600890384,9.636113259560052,0.2831381905253417,125.40014415189532,2.496218241881363,0.101412610092666,M,P14Hetde,2053,9.6672644e-05,9.813983e-05,61,1,6,"[88.53642273 82.63623047 81.80712891 82.34529114 81.8704071  80.59955597
 77.74596405 72.74642944 76.9868927  81.56006622 71.12155151 65.93219757
 64.35077667 73.86338043 78.83085632 78.28935242 75.25756836 72.18962097
 68.42495728 68.08917999 53.70297241 47.31393433 47.68840027 60.59841919
 68.15962982 76.19372559 73.09152222 69.28321075 64.83885193 59.78125763
 45.53206635 33.74482346 27.96437836 38.26869202 55.86145782 73.31375122
 71.07293701 67.10800934 62.69165039 56.02248001 42.72483826 31.58808136
 26.39164734 39.29808807 48.49454117 71.43160248 70.30690002 66.65093994
 61.84225845 54.03226471 50.50450134 46.68118668 35.96115112 39.10075378
 65.33352661 73.49664307 71.71898651 68.22262573 64.10583496 58.13251877
 60.47848511 51.59677887 52.19906616 67.60369873 75.92797852 76.02385712
 73.97517395 70.95420074 68.29116821 65.02649689 69.21697998 67.89601135
 74.42129517 79.08358765 78.90278625 77.58441162 75.24645996 72.01383209
 70.45985413 71.28305054 85.83343506 81.80139923 82.23735809 81.62006378
 80.34509277 78.89038086 76.50790405 74.55866241 77.83097839 84.11437988
 88.22858429 82.99907684 83.03700256 82.12464142 81.22454834 80.18321991
 78.11447906 76.4574585  81.99655151 86.8498764 ]",307577
ILTJ113325.23+492538.9,173.35511184185256,0.5762071258669847,0.5950980219430381,49.427473371968965,0.29779150571666346,0.3328765307101466,4.350232327173509,0.08036055805860087,0.8737497761412631,46.79544691216256,0.21789069678503686,9.361625415712084,35.87709284245323,1.3707566519121872,18.88656840834037,0.6736850012364962,8.378777320792437,3.9984406141114586,0.08036055805860087,M,P14Hetde,4097,8.004157e-05,7.9618614e-05,61,1,6,"[55.60892868 53.64509201 56.84445572 58.75305939 58.68172455 57.54508591
 55.64545059 52.40977478 56.10235977 53.51194    45.40431595 40.32821655
 40.69215775 50.39879608 55.77455139 56.03585815 54.1856842  51.33637238
 48.11206818 45.60144806 39.35596848 30.97299767 28.6880722  37.42153931
 44.54845428 54.82305908 53.19697571 50.60582733 47.38565445 43.82697678
 36.25609589 28.07598114 20.05175781 28.73009491 39.26919174 54.29330444
 53.65808487 50.71162415 47.57494736 43.1090126  37.49810028 29.52322578
 23.49951172 36.87229919 37.1401329  54.92527771 55.23645401 53.2807579
 50.16693878 44.82865143 43.37623978 38.15842438 26.7194519  28.99863815
 48.97639465 56.92137909 57.10772705 55.61814117 53.27171707 49.16330719
 49.22412109 39.55667877 38.41104889 50.01917267 57.02826691 58.13134003
 57.78952026 56.11736298 55.2563591  52.8890152  49.35093307 47.54597092
 53.33642578 57.23064041 58.10877228 58.13714218 56.9519577  54.65650177
 53.53182983 53.52313995 58.23408508 56.77710724 58.18190765 58.40093994
 58.46823883 58.06675339 56.65357208 54.73529053 56.98540497 60.09344864
 56.62138748 56.09057236 58.58037567 58.68729401 58.58408356 58.02624512
 56.68940353 55.87169647 60.20755768 58.88296509]",309383
