,Source_Name,RA,E_RA,E_RA_tot,DEC,E_DEC,E_DEC_tot,Peak_flux,E_Peak_flux,E_Peak_flux_tot,Total_flux,E_Total_flux,E_Total_flux_tot,Maj,E_Maj,Min,E_Min,PA,E_PA,Isl_rms,S_Code,Mosaic_ID,Isl_id,median_local_sigma,mean_local_sigma,Closest_prototype,Closest_prototype_x,Closest_prototype_y,Heatmap,Distances
157681,ILTJ143443.55+495138.8,218.68146044037442,0.6993842088662005,0.7172025757197603,49.86079800281375,1.2196859840104421,1.2299899034541617,3.603662382370744,0.0973349015112035,0.7272753162982744,168.4888524185051,0.39500899783997867,33.700085573786986,88.78853758883542,2.9649128818334103,44.712298312731704,1.4733784509648693,106.3318313410023,3.5772828094435747,0.0973349015112035,M,P219+50,5053,9.733571e-05,9.711353e-05,50,0,5,"[261.95870972 263.80633545 270.87631226 273.97567749 274.28649902
 273.87438965 272.91571045 255.66166687 240.33853149 247.31410217
 259.23461914 255.68531799 256.34344482 263.26599121 269.78411865
 271.22247314 272.37744141 269.94067383 259.57049561 261.06317139
 263.63690186 256.07766724 247.43936157 241.27175903 256.12213135
 268.31698608 271.6696167  272.67752075 271.34164429 268.72210693
 270.2699585  263.39056396 245.98098755 225.84768677 245.98457336
 268.33737183 272.69973755 274.03598022 273.99621582 272.89147949
 278.41598511 272.98657227 248.62812805 191.97155762 228.54837036
 272.54421997 277.22506714 278.4866333  279.31933594 279.21740723
 285.03302002 282.88516235 255.54789734 225.28248596 261.33853149
 277.91281128 280.85372925 282.31109619 283.79699707 284.43579102
 284.76721191 275.09613037 265.63415527 269.48907471 275.3536377
 279.11520386 281.34921265 282.32598877 284.06939697 283.68453979
 255.53417969 265.43145752 271.46166992 274.92672729 276.49700928
 278.15246582 278.71606445 277.72668457 265.23098755 249.84353638
 245.94506836 263.9041748  274.03106689 274.96447754 275.60665894
 276.56954956 276.12744141 264.08953857 234.91326904 226.9634552
 252.33676147 265.91772461 273.73199463 274.47976685 274.90600586
 275.19650269 274.0819397  250.11322021 228.51356506 233.42697144]",191.9715576171875
174891,ILTJ141646.63+542608.9,214.194300642361,0.4503339579530636,0.4844892864817722,54.43582708881147,2.9166795770884244,2.922148002828511,0.40332459785019387,0.12915750266984105,0.15227767316698407,5.116367886493018,0.1763963105620265,1.038366251559331,15.663388895666053,6.884563852719003,4.810957731088376,0.9488310422273112,94.08586330104393,17.645877837512792,0.12915750266984105,M,P214+55,6258,0.00013060115,0.00013221074,50,0,5,"[301.94845581 300.40991211 301.83792114 302.95123291 302.50427246
 301.05487061 298.32696533 275.30187988 257.97583008 277.30944824
 292.6416626  287.98083496 285.87713623 291.81814575 299.0569458
 299.51123047 296.85766602 294.01196289 279.78314209 288.18139648
 285.19232178 280.11508179 272.72167969 269.46133423 280.28704834
 297.15869141 295.45373535 292.77124023 289.78216553 287.84841919
 283.63076782 275.58557129 256.49853516 233.65133667 259.777771
 294.62124634 294.55133057 291.67028809 289.52453613 287.44381714
 279.52700806 268.39770508 238.84727478 180.31152344 232.6002655
 293.09320068 294.52627563 292.02954102 289.6421814  285.49468994
 276.9602356  267.18041992 246.28787231 226.97467041 276.94165039
 296.31439209 295.40328979 292.4597168  289.18493652 284.76000977
 276.05050659 271.15097046 275.91305542 289.32080078 297.64776611
 297.9029541  295.52612305 291.84234619 288.48260498 280.95611572
 257.25698853 280.88800049 295.543396   299.69519043 299.9440918
 298.50012207 295.63589478 292.10064697 271.34158325 245.49902344
 263.14590454 288.46658325 302.19290161 301.66809082 301.08221436
 299.35876465 297.11865234 281.42819214 247.97410583 235.49465942
 282.54901123 296.44366455 303.23876953 302.67428589 301.91174316
 300.58953857 298.6809082  270.1590271  248.22457886 259.56945801]",180.3115234375
167259,ILTJ143046.48+454643.8,217.6936581464458,0.5707032102138232,0.5911480880027256,45.77884959129418,0.5027868622398862,0.5258788231541038,2.579053098442665,0.1058978377841413,0.5265690338700376,121.55344643607852,0.2914832476381346,24.312436654996105,57.90312059892679,1.6669164644475505,23.930866280692932,0.6551769328131538,40.05433526854015,2.6759128566280563,0.1058978377841413,M,P217+47,2857,0.00010491165,0.00010443599,60,0,6,"[446.63000488 442.5093689  444.40734863 446.43719482 445.81750488
 443.38751221 438.39413452 416.55450439 401.7805481  422.25500488
 424.05029297 417.21673584 417.83398438 431.10061646 440.31329346
 439.59036255 435.01657104 427.56286621 411.80847168 416.34802246
 399.40795898 386.68371582 380.65106201 394.20385742 415.89666748
 434.83569336 431.33453369 423.84552002 417.54168701 408.89163208
 389.2930603  360.34686279 320.73748779 310.89804077 378.76477051
 429.8651123  428.57583618 421.59408569 415.66595459 405.21014404
 380.33795166 330.62744141 252.44204712 215.63172913 336.87329102
 427.99798584 426.83154297 420.27429199 412.36218262 400.97589111
 371.33016968 329.70697021 301.72561646 306.43136597 404.64202881
 431.53262329 427.94122314 420.49505615 411.20471191 398.82476807
 376.07290649 362.93725586 386.25701904 420.29833984 435.45623779
 434.73550415 429.6418457  421.31512451 411.8840332  396.47406006
 386.22161865 407.72772217 432.14138794 439.98324585 439.64831543
 436.92251587 431.55767822 423.82049561 403.57226562 378.79928589
 412.9934082  433.62539673 444.89492798 443.96154785 442.39099121
 439.68444824 435.25427246 419.25283813 394.06872559 388.23162842
 431.63873291 441.1496582  446.81637573 445.75064087 444.43859863
 442.28466797 438.32098389 412.84671021 397.68731689 411.28036499]",215.63172912597656
264849,ILTJ122723.17+562501.6,186.8465380780276,4.620862877447308,4.621688578757412,56.41712447647365,1.8337157577173493,1.8357954861440893,1.8657423339353745,0.2308092516614124,0.4387626794954717,189.38509986885066,0.4423476642535549,37.87960286947915,111.16674272675905,11.219187873144529,34.047317785921635,3.3433902822481234,165.03576587418183,8.781442149420451,0.2308092516614124,M,P187+55,4251,0.00020240356,0.00020062234,60,0,6,"[379.99829102 376.52325439 379.1171875  380.88519287 380.25350952
 377.88232422 373.43273926 358.42098999 347.43032837 360.45733643
 362.9992981  357.94116211 357.13394165 367.70855713 375.34436035
 374.94332886 370.8319397  364.72570801 353.15722656 356.46038818
 344.925354   335.42129517 328.90289307 336.97662354 354.78143311
 371.20584106 368.25637817 362.66052246 357.2956543  351.73886108
 335.14389038 316.14404297 285.80950928 272.2489624  324.79089355
 367.07836914 366.3097229  360.81634521 355.30764771 346.64440918
 326.74359131 295.04989624 236.98072815 196.97042847 289.81838989
 365.42068481 366.50549316 361.42498779 354.1842041  343.09460449
 322.34069824 296.0401001  273.93255615 267.46820068 346.55200195
 370.48040771 368.52230835 362.58575439 354.7532959  343.04382324
 327.66409302 318.8286438  334.80609131 359.79376221 372.30108643
 373.4069519  369.77203369 362.87164307 355.00262451 341.9480896
 327.56893921 349.09014893 369.52630615 375.91467285 376.54476929
 374.65090942 370.00463867 362.89306641 345.36193848 321.2359314
 344.06954956 366.87905884 379.48141479 379.08422852 378.04937744
 375.92340088 371.75738525 358.94418335 335.87127686 323.17575073
 362.7545166  374.39694214 381.10217285 380.47009277 379.43005371
 377.46429443 373.84118652 354.55651855 341.43621826 347.54797363]",196.97042846679688
16739,ILTJ105807.34+513928.7,164.53059502545932,0.8102829179219425,0.8140249690903835,51.65799546924836,1.4497438284244115,1.4518386312814424,2.3644060420143416,0.07971401646500452,0.4795528768358501,82.98925386476971,0.21549339363193568,16.599249612074242,94.4625227324909,3.8395919921699417,19.879130798281885,0.7435607881244579,62.55188584119398,3.1712841211385983,0.07971401646500452,M,P4Hetdex,3230,7.804167e-05,7.8339544e-05,60,0,6,"[420.26043701 416.2109375  418.05319214 420.02639771 419.34786987
 416.6998291  411.65188599 388.18762207 371.09515381 393.168396
 399.45724487 393.09750366 392.25732422 404.38497925 413.43597412
 413.80303955 408.74862671 401.63970947 385.40966797 391.04754639
 376.35150146 364.38510132 358.60162354 368.07852173 388.49429321
 409.51159668 405.67538452 398.909729   391.99182129 385.3951416
 363.54803467 339.15097046 305.79510498 289.12640381 351.4619751
 404.1362915  402.99118042 395.95849609 389.08322144 378.91088867
 350.55969238 311.31829834 243.34902954 188.77363586 306.74755859
 401.04492188 401.68164062 395.25027466 386.65991211 372.5947876
 344.00427246 310.16241455 287.13757324 281.39428711 376.84664917
 406.09939575 402.94250488 395.56243896 386.00714111 371.21673584
 350.72314453 341.51617432 363.43383789 394.44491577 409.24465942
 409.18499756 404.12030029 395.74093628 385.91375732 369.38458252
 355.39624023 382.15893555 406.25030518 413.53030396 413.72460938
 410.96392822 405.40948486 397.25564575 374.06829834 345.57791138
 379.27874756 404.36044312 418.1161499  417.43411255 416.34896851
 413.29534912 408.65234375 390.87915039 360.14886475 350.42565918
 401.46295166 413.4961853  420.20904541 419.34869385 418.12277222
 415.7666626  411.69732666 383.94528198 364.97961426 377.58660889]",188.7736358642578
78868,ILTJ125051.39+531313.2,192.71413275468186,0.4361199707410996,0.4720817169218301,53.22033465740286,0.5729409597949662,0.6007677271487063,3.0401252364433713,0.08139478450175375,0.6134489131740974,233.3031718290081,0.2510279305310661,46.66130960914978,66.29970299784036,1.5086860624826108,34.732452012811194,0.7738410685881061,57.73211365036001,2.4885649323977197,0.08139478450175375,M,P33Hetde,4574,8.1471466e-05,8.144805e-05,60,0,6,"[340.23297119 339.47045898 344.52401733 347.43951416 347.37545776
 346.01715088 343.22521973 316.26950073 294.1661377  316.64123535
 327.03253174 320.14678955 320.68310547 331.62286377 341.21411133
 343.45944214 341.92855835 336.14434814 317.79971313 323.52359009
 317.01651001 301.59579468 290.7611084  292.65133667 316.2562561
 339.91348267 340.40435791 337.67755127 332.54727173 326.79098511
 315.61151123 291.0289917  252.2288208  231.7298584  287.4135437
 337.40991211 340.14657593 337.52996826 333.93109131 327.57696533
 316.0020752  282.98095703 219.25839233 162.60623169 255.65803528
 338.80352783 342.70504761 340.70285034 336.80780029 329.29171753
 318.69177246 294.8536377  260.42541504 243.34510803 318.27880859
 344.67401123 345.45239258 343.10351562 339.51202393 332.89715576
 324.15512085 309.50640869 312.92034912 332.7203064  344.11749268
 346.72839355 345.98892212 342.83898926 340.02987671 333.3861084
 316.79818726 326.15270996 339.60797119 345.63699341 346.69580078
 346.59698486 344.6751709  340.59481812 325.68475342 310.71020508
 325.06033325 338.82824707 346.92053223 347.21307373 347.09832764
 346.31509399 344.21124268 329.49679565 303.46868896 302.67266846
 332.39019775 341.44500732 347.50317383 347.52081299 347.29327393
 346.4730835  344.03720093 315.50830078 294.35968018 310.96777344]",162.60623168945312
172194,ILTJ141615.68+542526.0,214.06534270108585,0.2509596006557203,0.3080745302540016,54.42390698138762,0.8322015526309193,0.8511689721972118,3.8909421534104007,0.14568408369086686,0.7917077023045098,133.25897594839086,0.2951505362399445,26.653429435470315,126.15772203278156,2.0091218076477206,25.831985373647385,0.3911952639000213,77.00894869928256,1.280826681956124,0.14568408369086686,M,P214+55,2645,0.00013159169,0.0001394075,60,0,6,"[433.25561523 427.13140869 428.13467407 429.62341309 428.71282959
 425.71762085 419.73376465 404.03045654 396.31277466 411.63500977
 407.44940186 399.89385986 400.81262207 415.54782104 423.78646851
 422.87979126 416.28857422 408.34643555 396.08197021 399.45928955
 378.65362549 368.23406982 367.11553955 383.59918213 400.96337891
 418.06307983 412.8024292  402.57019043 395.13970947 387.04040527
 366.0826416  340.80828857 308.93414307 304.86245728 364.7590332
 411.93301392 409.02539062 400.52856445 392.26947021 381.38098145
 350.39562988 305.63018799 236.78738403 203.22042847 321.25457764
 407.57507324 406.87322998 399.1255188  389.02130127 373.77758789
 338.00994873 297.37097168 278.49761963 288.58178711 385.35479736
 411.47991943 407.07122803 397.91131592 386.21438599 369.45559692
 343.6321106  333.86691284 362.45440674 399.65856934 416.14434814
 414.78710938 408.13943481 397.49377441 385.12802124 366.07989502
 359.75357056 385.46066284 412.88278198 421.43579102 421.01467896
 417.15710449 410.28485107 400.5149231  379.53820801 352.80267334
 392.58166504 414.6918335  427.54714966 426.29751587 424.22958374
 420.65948486 414.96807861 400.22195435 378.45541382 369.5524292
 415.33981323 424.24264526 430.02059937 428.64440918 426.9407959
 424.11325073 419.35073853 399.9704895  390.24536133 398.47814941]",203.22042846679688
49886,ILTJ132433.04+504158.0,201.1376702085029,1.1126438010169148,1.1168465371608471,50.699462382445155,0.5248451669890123,0.5336969261093154,3.8879026291560175,0.3733619814738631,0.8625721090795948,29.15317465469264,0.7400665050193309,5.877414578684412,35.055486002816316,2.7766897402366504,12.47335706645682,0.8260024837561629,160.4849801084518,6.144021139399321,0.3733619814738631,M,P38Hetde,1731,7.464201e-05,0.00018921644,60,0,6,"[322.95629883 318.37243652 317.43225098 318.24664307 317.35491943
 314.6730957  309.88369751 288.53991699 273.73443604 296.07775879
 306.88192749 303.34954834 300.44116211 306.45861816 312.76696777
 312.56762695 307.11602783 300.41394043 285.7355957  294.87124634
 287.30102539 289.10366821 283.85946655 283.48242188 292.54302979
 309.43545532 304.09432983 296.33737183 292.15847778 288.21435547
 276.59933472 269.1020813  255.31355286 236.86491394 266.60766602
 304.47470093 300.74862671 294.02966309 288.72711182 281.98498535
 265.38354492 245.74771118 217.89373779 167.71183777 233.26829529
 299.85498047 298.4289856  292.33764648 285.11114502 275.94732666
 255.5390625  240.22128296 229.79534912 222.34527588 282.12341309
 302.3890686  298.35668945 291.35098267 282.93652344 271.72802734
 256.26327515 256.73339844 276.00598145 297.33343506 306.48999023
 305.15164185 299.78302002 291.88555908 282.41320801 268.16387939
 256.50024414 284.1864624  306.46356201 311.26623535 310.66119385
 307.49133301 301.7074585  293.74850464 270.92095947 243.64352417
 279.81640625 303.21856689 316.21392822 315.112854   313.65609741
 310.20477295 305.26403809 288.14318848 259.29840088 251.31713867
 303.50714111 313.14215088 318.44674683 317.25930786 315.77023315
 313.19195557 308.89044189 282.63870239 266.17556763 280.29150391]",167.7118377685547
149011,ILTJ144603.20+484118.1,221.51332448289554,0.44491429142630345,0.7591217262089177,48.688371717796144,0.6601190413042711,0.9022606148887956,1.8759767457208696,0.11304504732834175,0.3918554998272777,160.11209912343259,0.21384952303147095,32.02313387298277,46.03122576412944,1.5593842945180358,31.313148780517803,1.0403519350470856,96.12081503482977,5.010111130760887,0.11304504732834175,M,P221+47,1610,0.00010138255,0.00011286928,60,0,6,"[409.33547974 402.65368652 402.73156738 404.42407227 403.70584106
 400.94845581 395.75109863 383.05975342 380.15881348 395.27655029
 383.90667725 376.68780518 377.77789307 391.30938721 399.00653076
 398.2180481  392.69070435 385.9854126  376.72424316 378.26739502
 354.64001465 343.95574951 343.86062622 360.93780518 379.24835205
 393.88067627 389.25805664 380.26196289 373.71051025 364.48147583
 340.39047241 314.58581543 285.53302002 289.53552246 347.53082275
 388.07000732 385.45947266 378.38793945 370.70141602 358.43395996
 327.43630981 280.42645264 215.00257874 209.36050415 312.26843262
 384.66183472 383.56228638 376.64007568 367.53723145 351.79595947
 317.06277466 276.66119385 261.85723877 276.94396973 366.91470337
 388.04431152 383.66589355 375.4357605  364.85165405 348.55535889
 324.75335693 313.42926025 340.95059204 376.84313965 391.80389404
 390.73608398 384.49658203 375.09765625 364.23214722 347.35003662
 350.78820801 365.85137939 388.89654541 396.85211182 396.51049805
 392.93859863 386.80822754 378.50653076 365.46566772 349.84442139
 386.06384277 395.47277832 402.4230957  401.318573   399.68609619
 396.2527771  391.45962524 382.63412476 375.35198975 373.89990234
 399.87658691 401.50665283 404.72952271 403.49279785 402.06939697
 399.54840088 395.42895508 385.66848755 386.21673584 392.1270752 ]",209.36050415039062
318956,ILTJ112624.56+475041.6,171.60235094585286,0.06523609495262687,0.1095100642470624,47.84489625358994,0.06870072444893054,0.1116086718249772,10.313880404487644,0.08777354378253223,2.064642670030606,521.2745864764037,0.4910551094486204,104.25607375767773,49.39599986262299,0.1836614148896368,34.57949236321819,0.12664688495205426,130.1098613012901,0.5819395472304094,0.08777354378253223,M,P11Hetde,4711,8.5933716e-05,8.545142e-05,60,0,6,"[430.8605957  421.60772705 419.08480835 420.10803223 419.03915405
 415.61853027 409.25500488 397.53729248 398.43948364 412.8664856
 402.97888184 394.87988281 393.25662231 406.86395264 414.28234863
 412.98187256 405.59362793 398.46124268 390.79495239 394.32757568
 371.54367065 363.97589111 362.60757446 379.75939941 392.99865723
 408.67840576 401.83752441 390.91958618 385.14111328 377.80065918
 353.29602051 331.76184082 305.86199951 311.82815552 361.17425537
 401.65026855 397.21148682 387.78244019 379.64404297 368.18603516
 333.79394531 289.21362305 229.61230469 216.68725586 323.15158081
 395.46713257 392.99743652 384.14978027 373.38452148 357.52532959
 316.5473938  274.365448   263.5123291  288.878479   376.23040771
 397.79266357 391.70922852 381.11608887 368.04055786 350.03622437
 322.70605469 315.15383911 350.05010986 388.63848877 403.53128052
 401.0423584  392.64712524 380.47360229 366.38415527 347.48782349
 356.94311523 376.96331787 402.38272095 410.01226807 409.02868652
 404.14593506 396.10498047 385.90911865 370.35388184 352.65835571
 401.6579895  410.58215332 417.38397217 415.63806152 413.38076782
 408.76312256 402.59158325 391.74343872 383.43121338 384.88818359
 419.65936279 418.59887695 420.45532227 418.68954468 416.73617554
 413.36193848 408.32275391 396.46313477 397.48394775 408.25692749]",216.687255859375
300053,ILTJ105326.40+561748.2,163.36001477084838,0.9921047914041446,1.0065900592232233,56.29674459500332,2.0651228265985493,2.072120633346025,2.7845123749319454,0.22159180662129074,0.5993690811241879,90.32569305779957,0.21023335285395686,18.066361867225094,56.37155350134468,5.02092719145652,23.371601960464677,1.9740693674602687,104.64258961147742,8.266941154322902,0.22159180662129074,M,P164+55,3916,0.00021680727,0.00021762276,60,0,6,"[411.00802612 403.39715576 402.02246094 403.55276489 402.7744751
 400.03201294 394.48614502 377.81915283 368.47436523 390.34786987
 383.70568848 377.0401001  375.5635376  387.84146118 397.06469727
 397.2177124  391.21917725 383.49182129 370.80380249 375.37936401
 354.98028564 342.35388184 341.29592896 352.65744019 372.72955322
 393.21118164 388.1625061  378.84207153 371.30404663 363.8503418
 339.95501709 310.77844238 278.66421509 281.94497681 339.63458252
 387.69747925 384.86001587 376.19476318 368.11428833 357.96875
 322.35180664 276.61486816 210.17614746 192.2114563  300.54559326
 383.42614746 382.03833008 374.5994873  364.49490356 348.25598145
 312.86834717 271.52752686 254.52674866 270.32922363 361.56915283
 386.1439209  381.74841309 372.9005127  361.68710327 344.71710205
 322.32983398 310.17663574 339.53665161 374.88818359 390.4173584
 389.19360352 382.74914551 372.68762207 361.23620605 344.78076172
 354.15380859 367.37554932 387.73876953 395.42572021 395.07836914
 391.46435547 385.07684326 376.24505615 363.84078979 348.77075195
 393.38299561 398.22070312 401.4664917  400.19577026 398.35247803
 395.03167725 389.7911377  379.21853638 366.03765869 370.50750732
 405.79260254 402.80950928 403.87252808 402.51431274 401.01379395
 398.38702393 394.05273438 376.53393555 369.7555542  388.43463135]",192.21145629882812
122410,ILTJ120533.25+503233.8,181.38855326791932,1.8584057127946136,1.862508976916888,50.54273772236659,2.174824030103886,2.1783313470786867,4.541266349994724,0.24240990751422944,0.9400460444706068,166.2827941594233,0.6922508207569268,33.263762813870656,80.10391718104705,6.3479253615445215,29.4563278969912,2.2545458726019305,49.425522806335074,7.172224860058509,0.24240990751422944,M,P22Hetde,5708,0.0003087399,0.00034307057,60,0,6,"[320.22631836 317.22427368 321.3616333  324.20123291 323.90020752
 321.85787964 318.20739746 305.20834351 296.43515015 306.64291382
 302.74688721 295.49588013 297.38442993 311.68026733 318.58660889
 318.34509277 315.78613281 310.4319458  301.09875488 301.02075195
 286.58615112 273.73034668 272.37069702 287.30053711 301.97219849
 313.72457886 313.23065186 308.6607666  303.58062744 296.98995972
 279.89031982 259.08169556 239.24211121 238.18666077 278.61566162
 310.1585083  311.49023438 307.59033203 302.37893677 293.43634033
 275.63916016 245.58120728 203.74157715 170.99066162 249.37783813
 311.10098267 313.40090942 309.52929688 303.07080078 292.48046875
 275.77294922 250.05682373 229.52770996 230.36639404 296.49212646
 316.85766602 316.13189697 311.70986938 305.25817871 295.11715698
 283.54968262 270.2651062  282.00436401 305.65142822 317.57897949
 319.53112793 317.32141113 312.22061157 306.57388306 296.76922607
 291.28820801 299.6131897  314.04425049 320.45397949 321.30151367
 320.30288696 317.02197266 311.5513916  302.65673828 289.24890137
 304.44610596 315.93215942 323.04342651 323.0390625  322.73040771
 321.087677   317.9588623  309.91503906 294.05535889 290.57269287
 312.49621582 318.79162598 324.17791748 324.00320435 323.46136475
 322.01211548 319.01806641 303.9329834  294.78326416 301.57247925]",170.99066162109375
195843,ILTJ115742.60+532115.7,179.42751418518566,0.2589077789948489,0.3047998875608395,53.35436999829522,0.9030938237760472,0.9173048500773868,0.7813306376604983,0.1418517204001546,0.2110474193027768,3.8017591344243775,0.2840066799421721,0.8116616874652538,8.622780221006591,2.126745164451429,4.5543253867069335,0.6092564774674759,88.06356224640464,15.035939181771607,0.1418517204001546,M,P21,5617,0.00013762826,0.00013545486,60,0,6,"[260.18505859 253.83743286 251.99398804 252.84136963 252.17590332
 250.1191864  246.86657715 236.61294556 233.59635925 245.09671021
 246.95851135 242.64920044 241.91073608 246.47894287 248.98168945
 247.52828979 245.16656494 242.81231689 236.42562866 243.29299927
 234.7849884  233.47476196 235.74301147 238.24053955 237.57298279
 243.60357666 242.86543274 241.37164307 239.91540527 237.19836426
 230.82733154 225.74185181 217.66368103 209.36965942 220.53318787
 239.43322754 240.64083862 239.04566956 238.10791016 234.77870178
 223.94190979 211.97305298 192.70388794 158.28771973 195.79298401
 237.20050049 238.36978149 236.72045898 234.44223022 230.35861206
 215.54237366 203.32333374 194.3651123  187.68136597 226.60552979
 240.0348053  237.98361206 234.68637085 231.62802124 225.88537598
 214.99380493 210.14372253 220.53305054 236.31646729 242.7989502
 241.97764587 238.59503174 234.02937317 229.09207153 222.23243713
 215.45918274 230.37823486 243.34620667 247.16033936 246.21337891
 243.85116577 240.35058594 235.77938843 223.10383606 209.54434204
 233.40106201 243.38619995 251.12979126 250.19299316 249.07052612
 246.46763611 243.21180725 233.78640747 222.24874878 219.82719421
 248.20169067 249.97399902 252.97311401 252.04266357 250.91790771
 248.97402954 245.76095581 233.39335632 230.35168457 237.66534424]",158.2877197265625
229084,ILTJ134620.35+461158.5,206.5847721387172,1.2867489520031674,1.2907580874604456,46.19958218749025,0.8442754431644242,0.8503732114746927,4.0546806345906985,0.10336753621231763,0.8174975531973157,152.76930141602259,0.3883445064182652,30.55632814428539,98.71727393599308,3.430009980733121,34.557174144506604,1.1700071710669675,150.16016597444602,3.1268529559276317,0.10336753621231763,M,P1Hetdex,3447,0.00010326145,0.00010409905,51,1,5,"[276.68389893 275.78912354 281.15429688 283.68099976 283.49557495
 282.00466919 279.34594727 255.24121094 233.37518311 255.01177979
 267.86810303 264.69445801 263.06176758 269.46606445 277.56939697
 279.16326904 277.84872437 272.91137695 255.98965454 262.66964722
 261.27105713 253.33460999 242.80250549 237.94645691 255.63894653
 275.59927368 276.01727295 274.45928955 270.3770752  266.6817627
 259.97216797 246.83485413 221.88894653 191.43264771 232.04605103
 273.39797974 275.69146729 273.66314697 271.3319397  267.03375244
 262.12652588 244.32055664 203.8477478  136.60235596 204.49147034
 274.58587646 277.87408447 276.2131958  273.70336914 269.26480103
 265.18255615 254.4445343  227.54989624 199.0852356  257.66064453
 280.3744812  280.96710205 279.02423096 276.58865356 272.328125
 267.45751953 258.99551392 261.08355713 272.72058105 280.47174072
 282.57873535 281.94351196 279.44415283 277.08102417 272.0201416
 256.34570312 266.89849854 278.09460449 282.03125    282.82452393
 282.66485596 280.83416748 277.02151489 263.65112305 250.06152344
 259.7277832  274.29193115 283.01397705 283.30566406 283.42221069
 282.45977783 280.2895813  267.34646606 243.94294739 242.51028442
 267.30834961 277.0690918  283.60015869 283.73754883 283.47625732
 282.54763794 280.06674194 254.16699219 234.93200684 250.73112488]",136.60235595703125
286052,ILTJ113551.67+550624.7,173.9652872129123,1.894037063367146,1.8961211933863973,55.1068869779669,3.0187605359929215,3.020068601252112,0.8777809978576121,0.16220154066104442,0.2390174031337732,142.24716222947566,0.35010880972993896,28.45158664595353,117.52459924520019,8.25210875536688,23.132464308473374,1.5258019032121393,59.18508527648781,5.560134813805593,0.16220154066104442,M,P173+55,10729,0.00015057642,0.00016064617,60,0,6,"[316.26760864 314.49121094 318.53613281 320.87631226 320.62591553
 318.54156494 314.95346069 292.69873047 276.14221191 294.20169067
 301.19113159 294.89559937 295.13522339 306.60662842 315.80438232
 315.37445068 312.18862915 308.34436035 294.06121826 298.52783203
 287.59020996 277.50073242 270.99563599 277.54034424 294.05310059
 312.17932129 309.56832886 305.98147583 300.77709961 293.29403687
 284.83685303 266.86160278 240.26281738 225.54968262 269.04736328
 309.08349609 308.81842041 303.05471802 298.64025879 292.43411255
 280.94570923 252.75666809 205.18380737 154.75976562 240.02072144
 309.19708252 308.70669556 303.9005127  297.99523926 291.26364136
 276.44390869 248.73048401 224.71142578 223.67382812 292.17459106
 312.75262451 310.99694824 306.02047729 299.56939697 291.71221924
 279.62036133 267.246521   281.62646484 304.21679688 314.88122559
 315.20135498 312.28393555 306.68447876 300.78460693 292.51812744
 274.2293396  293.71200562 311.14941406 317.09326172 317.46966553
 316.17321777 312.47961426 307.1078186  289.97363281 268.1807251
 285.86532593 308.02124023 319.88204956 319.59332275 318.98690796
 317.33435059 314.18643188 299.70568848 272.40869141 264.67095947
 301.1104126  314.11425781 320.9487915  320.5723877  319.9621582
 318.65625    315.73120117 290.53155518 271.63296509 281.92687988]",154.759765625
235141,ILTJ120601.22+472803.2,181.50509325518868,0.13446809359883105,0.17153828422448228,47.46757334565304,1.2458568409810598,1.2504011288294172,0.5491817140370191,0.10230248881271108,0.1500993718127441,2.3781279497913324,0.2872272442650642,0.5556250459358828,11.121914020790195,2.9339715344567514,3.555717618154448,0.3147628599544321,91.01802893516505,7.989522543542786,0.10230248881271108,M,P19Hetde,2909,0.00010593584,0.0001053813,51,1,5,"[235.11820984 236.47677612 241.01255798 243.546875   243.69439697
 243.03665161 241.65570068 216.80352783 193.83602905 212.18963623
 232.81304932 228.9765625  225.6199646  229.77041626 238.05561829
 240.75       241.4083252  237.55819702 221.73573303 228.96278381
 235.13206482 228.0987854  212.50720215 203.10635376 218.10131836
 237.82032776 240.54716492 241.01904297 239.70266724 238.38052368
 238.08462524 229.35324097 204.57214355 171.60144043 200.42791748
 236.98770142 240.48754883 241.94975281 242.62034607 241.55050659
 242.40655518 232.07321167 198.26222229 129.4619751  178.31036377
 240.42297363 243.65408325 244.53363037 245.64212036 245.43041992
 245.06506348 239.64163208 211.89497375 177.69348145 223.68865967
 244.5239563  246.21414185 246.79562378 247.76420593 247.56433105
 242.86952209 236.16436768 231.15888977 236.97775269 242.79998779
 245.36221313 246.32211304 246.47616577 247.23956299 244.00415039
 212.77215576 229.48513794 240.04846191 243.18527222 244.1647644
 244.86709595 244.66172791 243.0307312  225.50964355 203.94236755
 206.40063477 230.20982361 243.1806488  243.66998291 244.04327393
 244.14849854 243.35665894 227.50576782 193.62724304 182.64877319
 219.27789307 235.18717957 243.31245422 243.68981934 243.83154297
 243.66577148 242.0887146  211.75744629 186.89051819 197.2545166 ]",129.46197509765625
